Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20102012","2010-2012","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20112013","2011-2013","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20122014","2012-2014","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20132015","2013-2015","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20142016","2014-2016","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20152017","2015-2017","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","millions","","NR","Not reported",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","","NV","Data not available",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20002002","2000-2002","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","99.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","95.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","93.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20042006","2004-2006","%","98.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20052007","2005-2007","%","91.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20062008","2006-2008","%","87.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20072009","2007-2009","%","83.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20082010","2008-2010","%","90.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20092011","2009-2011","%","89.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20102012","2010-2012","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20002002","2000-2002","%","50","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20012003","2001-2003","%","50","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20022004","2002-2004","%","50","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20032005","2003-2005","%","50","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20042006","2004-2006","%","50","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20052007","2005-2007","%","42.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20062008","2006-2008","%","37.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","26","Brunei Darussalam","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20072009","2007-2009","%","30","F","FAO estimate",""
